User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase
1003940,M,40,20,B,3,1,555
1003941,M,47,17,C,0,1,766
1003942,M,21,4,B,4+,0,780
1003943,F,37,7,C,2,1,975
1003944,F,42,16,C,1,0,809
1003945,F,48,1,B,2,0,972
1003946,F,30,12,B,0,0,520
1003947,M,31,0,C,3,0,758
1003948,F,47,12,C,1,1,891
1003949,M,46,0,C,3,0,618
1003950,M,26,4,C,3,0,523
1003951,F,25,4,C,3,1,814
1003952,F,49,1,C,3,0,608
1003953,M,26,12,A,4+,0,987
1003954,M,25,4,C,4+,0,867
1003955,M,36,0,C,0,1,797
1003956,M,28,0,C,4+,0,607
1003957,M,38,11,B,1,0,883
1003958,M,48,7,C,1,0,614
1003959,F,46,1,C,1,1,585
1003960,F,44,14,C,1,1,973
1003961,M,31,1,C,1,0,857
1003962,F,55,0,A,4+,0,599
1003963,M,54,20,A,2,0,803
1003964,M,62,16,C,1,1,586
1003965,M,19,11,C,3,0,717
1003966,M,34,0,C,2,1,536
1003967,F,25,2,A,1,0,817
1003968,M,30,2,C,1,0,768
1003969,M,67,7,A,1,1,980
1003970,F,32,2,C,2,1,705
1003971,F,20,4,B,0,0,705
1003972,F,29,6,C,3,0,819
1003973,M,34,7,A,1,1,712
1003974,M,37,0,C,1,1,863
1003975,F,27,5,B,1,0,800
1003976,F,30,0,B,4+,0,704
1003977,M,36,14,C,4+,1,784
1003978,M,40,13,C,2,1,715
1003979,F,51,9,C,1,1,874
1003980,M,35,4,C,2,0,539
1003981,F,50,0,C,3,1,545
1003982,M,66,13,C,2,0,535
1003983,M,32,0,B,1,0,687
1003984,M,32,7,C,1,1,777
1003985,M,47,16,C,1,1,971
1003986,M,33,7,C,2,1,977
1003987,F,20,4,C,2,0,537
1003988,F,35,14,B,4+,0,522
1003989,M,52,12,A,0,1,801
1003990,M,28,16,B,1,0,805
1003991,M,30,7,C,0,0,713
1003992,M,31,4,B,1,0,699
1003993,M,29,0,B,2,0,686
1003994,M,54,7,B,2,1,692
1003995,M,36,17,C,3,1,592
1003996,M,19,14,C,1,0,989
1003997,M,39,17,B,1,1,700
1003998,M,50,0,C,4+,1,515
1003999,M,36,17,B,4+,0,516
1004000,M,37,7,B,3,0,752
1004001,F,31,1,B,1,1,857
1004002,M,47,16,C,0,1,787
1004003,M,56,13,C,4+,1,811
1004004,M,53,0,C,1,1,833
1004005,M,38,7,C,3,0,990
1004006,M,15,7,C,3,0,523
1004007,M,39,12,A,1,1,703
1004008,M,25,1,B,2,1,528
1004009,M,20,7,C,4+,0,813
1004010,M,26,14,C,0,0,710
1004011,M,34,17,B,4+,0,758
1004012,M,25,4,C,0,0,616
1004013,M,34,1,C,4+,1,783
1004014,M,31,0,C,2,1,866
1004015,F,46,3,B,2,1,799
1004016,M,53,0,B,1,0,974
1004017,M,34,14,C,3,0,970
1004018,F,47,20,C,2,1,772
1004019,M,40,17,C,1,1,615
1004020,M,34,6,C,1,1,775
1004021,M,52,20,B,1,1,719
1004022,M,37,14,B,1,1,763
1004023,F,41,9,C,1,1,529
1004024,M,32,5,B,3,1,518
1004025,F,65,6,C,2,1,776
1004026,M,31,7,C,2,0,521
1004027,F,27,7,C,0,1,988
1004028,M,28,4,A,2,0,688
1004029,F,69,3,C,4+,1,518
1004030,M,43,7,B,3,1,790
1004031,M,27,0,C,0,1,612
1004032,M,26,12,B,1,0,983
1004033,M,27,6,B,1,0,876
1004034,M,33,0,C,1,1,984
1004035,M,23,4,C,1,1,888
1004036,M,31,1,C,2,1,616
1004037,M,52,16,C,2,0,972
1004038,M,53,6,C,1,1,998
1004039,M,35,16,A,2,1,712
1004040,M,33,20,B,2,1,535
1004041,M,21,3,B,2,0,542
1004042,M,39,15,B,3,1,582
1004043,F,27,15,B,3,0,814
1004044,F,43,3,B,1,0,541
1004045,M,60,13,C,2,0,517
1004046,M,50,17,C,0,0,546
1004047,M,23,4,B,1,1,779
1004048,F,42,1,B,1,0,616
1004049,M,47,11,A,3,1,989
1004050,M,40,6,B,1,0,608
1004051,M,24,14,C,2,0,530
1004052,M,31,2,B,0,0,878
1004053,M,33,18,B,1,0,695
1004054,M,42,3,B,1,0,783
1004055,M,54,0,B,4+,1,789
1004056,M,15,10,B,1,0,801
1004057,M,45,6,C,1,1,809
1004058,M,26,6,B,3,1,861
1004059,M,34,14,C,1,1,517
1004060,M,30,18,C,2,1,783
1004061,M,54,6,C,1,1,616
1004062,M,35,7,C,1,0,705
1004063,F,37,1,C,4+,0,836
1004064,M,46,0,A,1,1,527
1004065,F,47,5,C,1,1,700
1004066,M,31,0,C,2,0,608
1004067,M,49,20,C,4+,1,540
1004068,M,55,3,C,2,1,812
1004069,M,38,15,C,1,1,870
1004070,M,26,15,C,2,0,797
1004071,M,32,17,C,3,1,590
1004072,M,54,6,B,4+,0,985
1004074,M,37,6,C,0,0,861
1004075,M,29,16,B,3,1,715
1004076,M,33,17,A,2,0,997
1004077,F,39,2,A,3,0,880
1004078,M,34,15,C,0,0,834
1004079,M,40,17,B,3,1,583
1004080,M,39,1,C,2,0,832
1004081,M,21,12,C,2,0,881
1004082,M,27,20,B,4+,0,712
1004083,M,67,14,A,0,0,777
1004084,M,61,13,C,0,0,981
1004085,F,27,6,A,1,0,783
1004086,F,15,10,B,2,0,799
1004087,M,15,4,C,1,0,979
1004088,M,27,3,B,4+,1,828
1004089,M,34,7,A,1,0,598
1004090,M,57,6,C,1,1,982
1004091,M,34,17,A,2,1,798
1004092,F,32,0,C,4+,0,719
1004093,M,28,4,C,2,0,589
1004094,M,26,17,C,3,0,884
1004097,M,35,7,C,3,0,519
1004098,M,37,7,C,4+,0,692
1004099,M,43,17,C,0,0,710
1004100,M,61,6,C,1,0,688
1004101,M,23,4,C,3,0,805
1004102,M,15,10,C,1,0,762
1004103,M,22,16,C,1,0,802
1004104,M,22,16,C,1,0,541
1004105,M,52,7,C,1,1,520
1004106,M,26,16,C,1,0,715
1004107,F,33,0,B,1,0,865
1004108,M,41,17,C,2,1,599
1004109,M,37,3,B,0,0,812
1004110,F,46,7,C,3,1,875
1004111,M,29,15,B,4+,0,687
1004112,M,49,18,B,3,1,617
1004113,M,40,17,C,3,0,518
1004114,M,37,14,B,1,0,600
1004115,M,32,15,B,1,0,811
1004116,M,43,7,A,2,0,809
1004117,M,23,4,B,4+,0,547
1004118,M,34,3,C,3,0,800
1004119,M,53,1,C,2,0,886
1004120,M,33,16,C,1,1,524
1004121,M,49,7,B,3,0,781
1004122,M,24,19,C,4+,0,783
1004123,F,27,4,C,1,0,597
1004124,M,30,18,C,1,1,885
1004125,M,40,2,C,2,1,609
1004126,M,27,17,B,1,0,610
1004127,M,55,17,B,1,1,880
1004128,M,38,6,C,1,0,614
1004129,M,74,11,C,4+,1,879
1004130,M,41,6,B,4+,1,664
1004131,M,49,7,C,2,1,976
1004132,M,31,17,C,2,0,752
1004133,M,49,4,C,2,0,710
1004134,F,48,12,C,2,0,614
1004135,M,15,10,C,1,0,533
1004136,M,55,16,C,4+,0,692
1004137,M,34,7,C,1,0,522
1004138,M,33,7,B,1,1,782
1004139,M,55,14,B,1,1,694
1004140,M,29,0,B,4+,0,529
1004141,M,39,17,B,2,0,970
1004142,M,71,7,C,1,1,570
1004143,F,30,5,C,2,0,696
1004144,M,22,4,C,3,0,791
1004145,F,52,1,C,0,1,587
1004146,M,36,17,C,2,1,700
1004147,F,54,7,C,1,1,814
1004148,F,38,7,C,3,0,780
1004149,M,41,1,C,3,1,811
1004150,M,31,0,B,3,0,867
1004152,M,35,14,C,1,1,871
1004153,M,53,17,B,3,1,971
1004154,M,28,1,C,0,1,972
1004155,M,52,17,C,1,0,879
1004156,M,72,20,B,1,0,992
1004157,M,55,18,B,1,1,740
1004158,F,15,10,A,1,0,515
1004159,F,53,9,C,1,1,765
1004160,M,44,20,A,4+,1,796
1004161,M,47,0,B,3,1,786
1004162,F,33,14,B,3,0,788
1004163,M,59,7,C,1,1,686
1004164,M,41,1,C,0,1,867
1004165,F,33,14,A,1,0,887
1004166,F,32,7,C,0,1,804
1004167,M,26,20,B,1,0,818
1004168,F,47,6,C,4+,1,879
1004170,M,49,7,C,4+,1,976
1004171,M,62,16,C,2,1,692
1004172,M,42,7,C,1,1,861
1004173,F,19,11,C,1,0,585
1004174,F,44,3,C,3,0,592
1004175,M,44,0,C,1,0,875
1004176,M,46,7,C,4+,0,883
1004177,M,44,17,C,2,0,704
1004178,F,52,16,C,2,0,801
1004179,F,45,20,C,3,1,867
1004180,M,67,13,C,1,1,800
1004181,F,33,7,C,2,0,527
1004182,M,34,18,C,3,0,803
1004183,M,32,1,B,4+,0,594
1004184,M,52,7,C,0,1,611
1004185,M,26,14,C,3,0,753
1004186,M,34,7,B,1,1,802
1004187,F,65,20,C,2,1,868
1004188,M,54,7,C,3,0,836
1004189,M,36,14,C,2,1,979
1004190,M,47,17,C,0,0,808
1004191,F,46,15,C,0,0,810
1004192,M,44,17,C,3,0,533
1004193,M,66,13,C,1,0,797
1004194,M,20,4,C,1,1,742
1004196,M,37,14,C,1,1,884
1004197,F,50,1,B,2,0,794
1004198,M,18,4,C,0,0,699
1004199,F,27,9,C,2,0,777
1004200,M,49,7,C,1,0,521
1004201,F,27,0,C,3,1,867
1004203,M,27,18,C,2,1,539
1004204,M,42,7,C,4+,0,705
1004205,F,28,15,C,2,0,764
1004206,F,42,1,C,1,0,796
1004207,M,45,1,C,4+,0,866
1004208,F,38,0,C,0,0,804
1004209,M,71,0,C,1,0,705
1004210,M,31,17,C,0,0,990
1004211,M,49,5,C,2,1,998
1004213,M,43,7,B,4+,0,690
1004214,F,26,0,C,0,0,695
1004215,M,30,7,A,2,0,592
1004216,M,28,17,C,2,0,814
1004217,M,25,4,B,2,0,538
1004218,M,54,17,C,2,1,708
1004220,M,42,0,B,0,1,619
1004221,M,44,4,C,2,1,858
1004222,F,50,17,C,2,0,802
1004223,F,45,17,A,2,0,802
1004224,F,50,1,C,1,1,548
1004225,F,27,3,A,4+,0,796
1004226,F,36,6,C,1,0,687
1004227,M,35,19,A,0,0,545
1004228,M,52,18,C,1,0,788
1004229,M,38,17,C,2,1,540
1004230,M,56,13,C,0,1,616
1004231,F,52,18,C,4+,0,813
1004232,F,38,20,B,0,1,686
1004233,M,45,4,C,0,0,535
1004234,F,49,3,B,1,0,710
1004235,M,51,2,C,1,0,991
1004236,F,28,3,C,4+,1,858
1004237,M,26,14,C,4+,1,537
1004238,M,40,16,B,3,0,829
1004239,M,51,7,B,1,0,984
1004240,M,44,17,C,3,0,715
1004241,M,43,7,C,1,1,805
1004242,M,52,7,B,4+,1,863
1004243,M,68,7,C,2,1,861
1004244,M,36,17,C,1,1,536
1004245,M,53,12,C,3,0,595
1004246,F,40,7,C,0,0,878
1004247,M,29,4,B,0,1,524
1004248,M,30,4,C,1,0,777
1004249,F,24,17,C,1,0,866
1004250,F,54,0,C,4+,1,778
1004251,M,49,7,C,2,0,824
1004252,F,39,3,B,3,0,884
1004253,M,46,11,B,0,0,990
1004254,M,34,17,C,2,0,889
1004255,M,53,12,C,1,1,993
1004256,F,15,2,C,1,0,832
1004257,M,51,16,C,2,1,883
1004258,M,29,17,B,2,0,863
1004259,M,38,17,C,1,0,537
1004260,M,34,16,C,3,1,794
1004261,F,44,6,C,3,0,804
1004262,F,36,6,C,3,0,964
1004263,M,34,7,C,4+,0,718
1004264,M,47,1,C,1,1,990
1004265,M,31,12,C,1,0,547
1004266,M,73,13,C,1,1,533
1004267,M,43,7,C,1,1,772
1004268,F,49,20,B,3,0,807
1004269,M,44,18,B,1,1,866
1004270,M,49,7,C,1,1,547
1004271,M,40,7,B,2,0,981
1004272,M,50,17,B,0,0,702
1004273,M,48,13,A,2,1,875
1004274,F,46,1,C,3,1,595
1004275,F,49,16,C,3,0,530
1004276,F,48,0,C,4+,1,812
1004277,M,43,16,A,0,0,876
1004278,F,46,7,C,0,0,611
1004279,M,26,16,B,1,0,691
1004280,M,37,17,C,2,0,597
1004281,M,56,13,A,4+,0,972
1004282,M,39,0,C,1,1,709
1004283,F,30,9,C,1,0,712
1004284,M,54,7,B,1,0,767
1004285,M,42,0,B,3,0,792
1004286,M,40,17,C,0,0,696
1004287,M,32,7,C,2,1,791
1004288,F,31,9,C,1,0,796
1004289,M,43,14,C,4+,1,866
1004290,M,33,17,C,1,0,978
1004291,M,39,14,A,1,0,599
1004292,M,30,0,C,3,1,810
1004293,F,47,9,B,0,1,712
1004294,M,15,10,C,0,0,871
1004295,M,23,18,C,3,0,540
1004296,M,55,6,C,2,1,596
1004297,M,50,15,B,3,1,531
1004298,F,24,14,C,1,0,997
1004300,F,18,4,A,4+,0,644
1004301,M,36,11,C,1,1,982
1004302,M,52,1,C,1,0,603
1004303,M,34,2,B,3,0,776
1004304,M,25,0,C,2,0,719
1004305,F,49,17,B,1,1,863
1004306,M,49,7,C,1,1,608
1004307,M,35,0,B,1,0,594
1004308,M,34,0,C,4+,0,817
1004309,M,34,0,C,3,0,540
1004310,M,28,4,C,2,1,975
1004311,M,55,13,B,0,0,547
1004312,M,35,18,A,0,1,704
1004313,F,28,7,C,4+,0,686
1004314,M,31,17,C,3,0,537
1004315,M,19,4,C,2,0,668
1004316,M,33,6,C,1,1,716
1004317,F,40,14,B,0,0,832
1004318,M,29,5,B,3,0,703
1004319,M,36,7,C,2,1,981
1004320,M,34,5,C,1,0,587
1004321,M,47,7,C,3,1,889
1004322,F,51,6,B,1,0,869
1004323,M,22,4,C,2,0,691
1004324,M,31,5,A,1,0,808
1004325,M,30,0,C,4+,1,777
1004326,F,46,13,B,1,1,807
1004327,M,42,17,B,1,0,995
1004328,M,52,3,C,1,1,610
1004329,F,29,14,B,0,1,536
1004330,F,50,6,B,2,1,792
1004331,M,40,6,B,3,0,615
1004332,F,35,3,C,4+,1,776
1004333,M,51,2,C,1,1,998
1004334,M,33,1,C,0,0,592
1004335,M,36,0,B,3,0,548
1004336,F,35,0,B,4+,0,528
1004337,M,23,20,C,4+,0,769
1004338,F,20,5,C,0,0,800
1004339,M,28,2,C,3,0,781
1004340,F,26,17,C,1,0,705
1004341,M,38,17,C,1,0,784
1004342,M,35,0,C,2,1,762
1004343,M,26,12,C,1,1,971
1004344,M,26,1,A,4+,0,995
1004345,F,35,14,B,1,0,859
1004346,M,23,17,B,2,1,802
1004347,F,21,20,C,1,0,524
1004348,M,46,0,C,1,1,806
1004349,M,19,2,C,0,0,813
1004350,M,22,2,C,4+,0,525
1004351,M,28,12,C,2,0,798
1004352,M,18,4,B,0,0,883
1004353,M,34,7,A,1,0,758
1004354,M,41,14,B,2,0,696
1004355,M,53,14,C,0,0,796
1004356,M,42,16,C,0,1,698
1004357,F,40,9,C,1,1,688
1004358,M,45,17,C,0,0,608
1004359,M,25,4,C,2,0,817
1004360,F,26,9,B,1,0,556
1004361,M,41,15,C,0,1,792
1004362,M,35,17,B,4+,0,517
1004363,M,37,14,C,2,1,520
1004365,F,55,16,C,1,1,696
1004366,M,20,15,B,0,0,861
1004367,M,36,0,C,1,0,534
1004368,M,22,17,B,1,0,693
1004369,M,53,7,B,1,0,811
1004370,M,28,16,C,4+,0,971
1004371,F,22,4,B,3,0,541
1004372,M,38,17,C,3,0,710
1004373,M,52,12,C,1,1,791
1004374,M,21,4,B,1,0,742
1004375,F,35,5,B,1,0,870
1004376,F,27,5,C,3,0,978
1004377,M,31,0,C,1,1,655
1004378,M,23,17,B,4+,0,857
1004379,M,27,4,B,3,0,857
1004380,F,30,1,C,1,0,714
1004381,M,26,4,B,3,1,780
1004382,M,27,18,C,3,1,530
1004383,F,25,4,B,2,0,714
1004384,M,33,0,B,0,1,702
1004385,M,31,4,B,2,0,890
1004386,M,27,5,B,1,0,817
1004387,F,24,4,B,0,0,595
1004388,M,48,3,B,2,1,694
1004389,M,31,4,C,1,0,992
1004390,M,27,0,B,2,0,800
1004391,F,24,4,C,0,0,705
1004392,M,22,4,C,1,1,689
1004393,M,20,4,C,1,0,998
1004394,M,31,4,C,1,0,525
1004395,M,52,6,C,4+,1,766
1004396,M,25,1,C,2,1,689
1004397,M,19,4,C,3,0,606
1004398,F,20,4,C,2,0,875
1004399,F,20,4,C,1,1,567
1004400,F,22,4,C,1,0,518
1004401,M,22,4,A,3,0,865
1004402,F,23,14,C,1,0,616
1004403,M,32,15,C,4+,0,784
1004404,M,35,1,B,1,0,713
1004405,M,27,14,A,4+,0,780
1004406,M,33,16,B,2,1,540
1004407,M,25,4,A,1,0,597
1004408,F,48,2,B,1,1,798
1004409,M,28,14,C,1,1,776
1004410,M,25,19,C,2,0,688
1004411,M,25,4,A,3,0,860
1004412,M,24,4,C,1,0,688
1004413,M,17,13,C,1,0,978
1004414,M,33,4,C,2,0,540
1004415,M,25,0,B,1,0,997
1004416,M,24,4,A,3,1,864
1004417,M,35,15,A,3,1,765
1004418,F,52,0,A,2,0,613
1004419,F,50,12,C,4+,0,704
1004420,M,30,15,C,3,1,695
1004421,M,49,0,B,0,1,796
1004422,M,27,5,A,1,1,711
1004423,M,24,4,C,1,0,870
1004424,M,34,7,A,2,0,992
1004425,M,43,7,B,1,0,618
1004426,M,48,17,C,4+,1,859
1004427,M,20,0,C,0,0,787
1004428,M,35,14,C,3,1,860
1004429,M,26,5,C,1,1,871
1004430,F,34,0,B,1,0,590
1004431,M,15,14,C,4+,0,810
1004432,M,31,12,C,1,0,686
1004433,M,35,0,B,1,1,615
1004434,F,45,7,A,1,0,607
1004435,M,35,7,C,1,0,862
1004436,M,30,12,C,1,0,693
1004437,F,37,5,B,1,0,526
1004438,M,55,0,C,2,0,614
1004439,M,40,6,C,2,0,583
1004440,M,41,1,C,1,1,780
1004441,M,18,4,A,3,0,781
1004442,M,55,15,B,1,1,782
1004443,M,74,2,C,1,1,514
1004444,F,35,12,C,1,0,976
1004445,M,30,3,A,4+,0,612
1004446,M,20,18,B,1,1,593
1004447,M,48,5,B,0,1,538
1004448,M,31,14,A,0,0,778
1004449,M,28,12,C,4+,1,869
1004450,M,26,15,A,1,1,865
1004451,M,28,14,B,2,1,547
1004452,F,29,7,B,2,1,970
1004453,M,45,0,C,3,0,589
1004454,M,33,20,C,1,0,834
1004455,M,43,7,B,1,0,542
1004456,F,45,2,C,4+,0,824
1004457,M,43,14,C,1,0,881
1004458,F,33,4,B,1,0,810
1004459,M,30,1,C,4+,0,971
1004460,M,32,14,C,4+,0,545
1004461,M,30,20,C,3,0,988
1004462,F,30,0,B,1,0,761
1004463,M,54,7,C,2,1,784
1004464,F,53,1,C,1,0,779
1004465,M,23,4,A,1,1,890
1004466,M,43,11,B,3,0,693
1004467,F,51,6,C,2,1,710
1004468,F,42,7,C,2,1,544
1004469,F,46,12,A,3,1,697
1004470,M,45,12,C,3,1,756
1004471,M,33,6,A,1,0,779
1004472,F,46,16,B,0,1,520
1004473,M,45,1,B,3,0,718
1004474,M,41,7,C,1,0,686
1004475,M,23,4,C,1,1,718
1004476,M,47,1,C,0,1,863
1004477,M,33,7,C,2,0,699
1004478,M,15,12,A,1,0,710
1004479,M,53,13,C,2,1,602
1004480,M,31,0,B,1,0,538
1004481,M,27,18,C,2,1,778
1004482,F,36,1,A,1,0,882
1004483,F,34,6,B,4+,0,802
1004484,F,26,17,C,1,0,888
1004485,M,34,4,C,1,0,536
1004486,M,43,8,C,1,0,
1004487,M,31,7,C,1,0,791
1004488,M,39,7,B,1,0,999
1004489,M,23,4,B,1,0,713
1004490,M,44,5,B,1,0,717
1004491,M,21,4,C,3,0,541
1004492,M,61,13,C,1,0,804
1004493,F,15,10,A,1,0,807
1004494,M,47,0,C,2,1,884
1004495,M,24,4,C,1,1,987
1004496,M,48,2,C,4+,0,883
1004497,M,54,0,B,3,1,715
1004498,M,52,7,C,1,1,715
1004499,M,31,6,C,1,0,784
1004500,M,54,7,C,3,0,612
1004501,M,27,17,A,1,1,996
1004502,M,51,0,C,1,1,535
1004503,M,67,1,C,2,1,976
1004504,F,28,0,C,3,1,752
1004505,M,54,7,C,1,0,996
1004506,M,52,16,B,2,0,862
1004507,M,22,4,B,1,1,689
1004508,M,27,20,A,2,0,760
1004509,M,32,7,C,0,1,759
1004510,M,50,7,A,4+,1,591
1004511,M,38,7,C,2,0,709
1004512,M,34,1,C,1,1,866
1004513,M,55,0,C,0,1,545
1004514,M,21,3,C,2,1,715
1004515,M,69,13,C,1,0,887
1004516,M,25,4,C,1,1,608
1004517,F,18,1,A,0,1,604
1004518,M,31,0,C,4+,0,873
1004519,M,53,7,C,0,0,792
1004520,M,32,4,C,1,1,712
1004521,M,45,12,B,1,0,981
1004522,M,48,1,C,0,1,514
1004524,M,35,2,A,2,1,970
1004525,M,27,14,B,1,0,595
1004526,M,26,20,B,2,1,696
1004527,M,25,0,C,4+,1,788
1004528,M,30,14,C,1,0,582
1004529,M,43,6,C,2,0,608
1004530,F,43,1,A,1,0,525
1004531,M,18,4,C,2,0,535
1004532,M,34,7,A,2,0,595
1004533,M,28,12,C,0,0,542
1004534,M,23,4,C,1,0,888
1004535,M,19,19,B,1,0,873
1004536,M,18,12,B,1,0,832
1004537,F,48,1,C,0,0,989
1004538,M,30,12,C,1,1,692
1004539,M,44,19,C,0,0,885
1004540,F,28,14,C,1,1,545
1004541,M,15,10,B,1,0,535
1004542,M,36,0,C,1,0,797
1004543,M,31,2,A,0,0,788
1004544,M,57,1,A,0,1,620
1004545,M,29,16,C,1,1,807
1004546,M,27,7,C,1,1,756
1004547,M,18,12,A,1,0,763
1004548,M,24,2,A,4+,0,529
1004549,F,17,10,C,1,0,596
1004550,M,25,16,C,1,0,809
1004551,M,25,12,B,3,1,802
1004552,M,33,0,C,1,1,825
1004553,F,38,16,C,2,0,603
1004554,F,33,9,C,3,1,718
1004555,F,25,9,C,1,1,594
1004556,M,49,16,C,4+,0,691
1004557,M,27,14,A,3,0,777
1004558,M,38,14,C,1,0,887
1004559,M,28,7,B,3,0,867
1004560,M,34,0,C,1,0,692
1004561,F,26,9,C,2,1,614
1004562,M,40,10,A,1,1,695
1004563,F,27,6,A,0,1,889
1004564,M,44,12,C,1,1,704
1004565,M,42,14,C,1,1,870
1004566,M,40,17,C,1,0,716
1004567,M,25,4,A,0,0,865
1004568,F,34,4,B,2,1,968
1004569,M,26,0,C,2,0,760
1004570,M,50,17,C,0,1,617
1004571,M,40,7,C,2,1,533
1004572,F,15,10,C,0,0,704
1004573,M,53,16,C,1,1,862
1004574,M,31,4,A,1,1,600
1004575,F,15,10,C,2,0,881
1004576,F,33,7,C,4+,1,989
1004577,M,36,7,C,0,1,779
1004578,M,28,0,A,4+,0,873
1004579,F,18,4,B,1,1,801
1004580,F,61,13,C,0,1,700
1004581,M,32,1,C,2,1,601
1004582,F,33,0,A,4+,1,778
1004583,M,52,1,C,4+,1,520
1004584,F,48,0,C,1,0,971
1004585,M,36,7,C,3,0,973
1004586,M,33,4,C,4+,0,593
1004587,M,40,14,C,0,1,698
1004588,F,33,4,C,0,0,871
1004589,M,29,17,A,0,0,795
1004590,F,23,20,A,4+,0,613
1004591,M,35,15,A,3,0,704
1004592,M,22,4,A,3,0,828
1004593,F,47,1,B,0,1,789
1004594,M,43,16,B,2,0,532
1004595,M,31,18,C,4+,1,986
1004596,F,19,4,B,1,0,825
1004597,F,33,4,B,1,1,809
1004598,F,45,3,C,0,1,993
1004599,F,41,0,C,0,1,857
1004600,M,29,0,C,2,1,861
1004601,M,37,14,C,0,0,686
1004602,M,39,7,B,2,0,806
1004603,F,39,2,C,2,1,814
1004604,M,26,15,C,1,1,784
1004606,F,15,10,B,2,0,776
1004607,M,27,0,B,4+,0,703
1004608,F,28,0,B,3,0,870
1004609,F,31,4,B,0,0,781
1004610,F,29,4,B,1,0,866
1004611,F,25,4,A,2,0,867
1004612,F,21,4,B,2,1,810
1004613,M,35,12,C,4+,0,795
1004614,F,50,1,B,1,0,784
1004615,M,27,17,C,1,1,806
1004616,M,33,20,C,4+,0,977
1004617,F,29,6,C,0,0,605
1004618,M,28,14,B,1,1,984
1004619,F,35,1,B,4+,1,987
1004620,F,19,17,B,1,1,812
1004621,M,26,4,C,2,1,981
1004622,M,26,12,C,0,0,536
1004623,M,34,16,B,0,0,992
1004624,M,30,12,C,2,0,716
1004625,M,26,7,C,0,0,691
1004626,M,34,14,B,4+,0,715
1004627,M,61,1,C,1,1,689
1004628,F,67,6,C,4+,1,588
1004629,F,25,4,C,2,0,707
1004630,F,28,4,C,1,1,864
1004631,M,22,4,A,1,0,818
1004632,M,28,0,C,0,0,993
1004633,M,15,0,B,1,0,830
1004634,M,55,20,B,1,1,792
1004635,M,20,4,B,2,0,595
1004636,M,21,2,B,2,1,719
1004637,F,37,9,B,0,1,863
1004638,M,28,4,B,1,0,547
1004639,M,36,11,B,2,0,806
1004640,M,32,4,B,0,1,783
1004641,M,35,7,C,1,0,707
1004642,M,26,0,B,4+,1,779
1004643,M,32,0,A,0,0,800
1004644,M,55,1,C,4+,0,873
1004645,F,51,6,C,1,1,975
1004646,F,35,6,B,2,0,794
1004647,M,37,20,B,1,1,781
1004648,M,19,4,C,4+,0,841
1004649,M,65,13,A,2,1,1000
1004650,M,27,7,C,2,1,538
1004651,F,48,0,B,4+,0,536
1004652,F,33,7,B,1,0,794
1004653,M,41,12,B,3,1,719
1004654,M,43,20,C,3,0,619
1004655,F,32,1,A,3,0,588
1004656,M,28,17,B,4+,0,808
1004657,M,47,14,C,2,1,985
1004658,M,33,4,B,3,1,697
1004659,F,32,14,C,0,0,704
1004660,F,20,4,B,2,0,598
1004661,M,50,15,B,4+,1,990
1004662,F,20,4,B,1,1,541
1004663,M,33,4,A,0,0,777
1004664,F,49,7,A,4+,1,696
1004665,M,40,2,C,4+,0,787
1004666,M,41,1,A,1,1,788
1004667,M,35,14,A,1,0,617
1004668,M,44,14,C,0,1,813
1004669,M,40,7,C,0,0,530
1004670,M,40,5,C,2,0,687
1004671,M,34,12,A,2,0,600
1004672,M,58,13,B,4+,0,999
1004673,M,40,16,B,2,1,994
1004674,F,36,7,C,1,1,689
1004675,F,18,4,A,2,0,608
1004676,M,47,14,C,2,1,979
1004677,M,52,6,C,1,1,796
1004678,M,43,2,A,1,0,600
1004679,M,65,13,C,4+,1,857
1004680,M,45,0,B,3,1,751
1004681,F,44,15,C,2,0,794
1004682,M,29,7,B,3,1,876
1004683,M,33,0,C,0,0,650
1004685,M,41,1,B,2,1,982
1004686,M,21,1,C,2,0,599
1004687,M,45,14,C,0,0,811
1004688,M,35,9,C,3,1,867
1004689,M,24,12,B,1,0,981
1004690,F,15,10,C,3,0,605
1004691,F,47,17,B,2,1,787
1004692,F,27,7,C,3,0,828
1004693,M,22,1,A,1,0,874
1004694,M,56,7,C,3,1,614
1004695,M,20,18,C,4+,0,705
1004696,M,23,12,A,0,0,710
1004697,M,25,10,C,4+,0,693
1004698,F,27,6,B,2,1,715
1004699,F,25,0,C,4+,0,531
1004701,M,46,17,C,1,1,710
1004702,M,27,11,C,0,0,879
1004703,M,32,7,C,1,0,887
1004704,M,18,20,C,1,0,713
1004705,F,23,0,C,0,1,798
1004706,M,32,14,B,4+,1,795
1004707,M,15,0,C,4+,0,712
1004708,M,30,0,B,3,0,528
1004709,M,49,0,C,3,0,868
1004710,F,39,16,B,2,0,890
1004711,M,33,17,C,1,1,715
1004712,M,40,17,C,1,0,813
1004713,M,26,17,C,1,0,875
1004714,M,52,1,A,1,1,593
1004715,M,26,2,B,3,0,692
1004717,M,48,17,C,4+,1,690
1004718,M,44,7,C,1,1,876
1004719,F,36,9,C,4+,0,993
1004720,M,30,2,C,4+,0,714
1004721,M,44,11,B,0,0,794
1004722,M,44,12,B,1,0,533
1004723,M,38,7,C,1,0,869
1004724,F,68,6,C,1,1,807
